iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.26000000000000000e+02,2.81553353860948866e-15,1.78401439372014454e-04,-1.13529049178632885e-07,-4.54116182237194596e-07,-4.54116182237194596e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.27000000000000000e+02,3.16747523093566952e-15,1.74361299929908295e-04,-1.13528978355605524e-07,-4.54115788596208929e-07,-4.54115788596208929e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.28000000000000000e+02,4.04732946175112797e-15,1.06301549414575857e-04,-1.13528974059112929e-07,-4.54115816266632958e-07,-4.54115816266632958e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.29000000000000000e+02,4.39927115407731356e-15,1.13245721654655105e-04,-1.13528980936445008e-07,-4.54115824485494653e-07,-4.54115824485494653e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.30000000000000000e+02,4.04732946175112245e-15,4.27643346184869574e-05,-1.13528982374880369e-07,-4.54115774316140822e-07,-4.54115774316140822e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.31000000000000000e+02,2.81553353860949063e-15,5.85569917589167711e-05,-1.13528982911633580e-07,-4.54115780255913413e-07,-4.54115780255913413e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.32000000000000000e+02,8.27062976966541026e-15,6.74389476842049282e-05,-1.13529011021706236e-07,-4.54116060251234043e-07,-4.54116060251234043e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.33000000000000000e+02,4.57524200024041819e-15,5.19968114925172480e-05,-1.13529030350096386e-07,-4.54116113659317662e-07,-4.54116113659317662e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.34000000000000000e+02,2.28762100012021225e-15,7.44568067343946125e-05,-1.13529007294576601e-07,-4.54116021122402307e-07,-4.54116021122402307e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.35000000000000000e+02,4.92718369256658169e-15,7.01633395523834017e-05,-1.13529004943732411e-07,-4.54115984115657938e-07,-4.54115984115657938e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.36000000000000000e+02,4.75121284640348889e-15,4.83793515888571548e-05,-1.13528986003570865e-07,-4.54115860858076625e-07,-4.54115860858076625e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.37000000000000000e+02,5.45509623105589636e-15,3.87534073807334898e-05,-1.13529039171236200e-07,-4.54116202333562666e-07,-4.54116202333562666e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.38000000000000000e+02,5.10315453872972260e-15,3.87930130859816860e-05,-1.13529014485927153e-07,-4.54116029889573735e-07,-4.54116029889573735e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.39000000000000000e+02,2.59556998090562109e-15,8.67739444877242271e-05,-1.13529026979099703e-07,-4.54116193072877021e-07,-4.54116193072877021e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.40000000000000000e+02,2.81553353860949260e-15,5.31034695729551550e-05,-1.13528995997067382e-07,-4.54115853097576856e-07,-4.54115853097576856e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.41000000000000000e+02,2.63956269244639113e-15,7.71245882913725955e-05,-1.13528993907291293e-07,-4.54115843420653186e-07,-4.54115843420653186e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.42000000000000000e+02,2.11165015395711117e-15,7.73633014662574321e-05,-1.13529002926328073e-07,-4.54116005377327720e-07,-4.54116005377327720e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.43000000000000000e+02,5.45509623105586717e-15,5.82148705537893568e-05,-1.13529027071812845e-07,-4.54116099835554039e-07,-4.54116099835554039e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.44000000000000000e+02,4.22330030791422707e-15,4.39411194478868419e-05,-1.13528983297717365e-07,-4.54115871943994711e-07,-4.54115871943994711e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.45000000000000000e+02,2.99150438477258264e-15,3.84247566543144438e-05,-1.13529006234661974e-07,-4.54116019652893900e-07,-4.54116019652893900e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.46000000000000000e+02,1.75970846163092913e-15,7.02286932361432463e-05,-1.13529052591846246e-07,-4.54116358137841976e-07,-4.54116358137841976e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.47000000000000000e+02,2.28762100012020909e-15,5.78079518029999382e-05,-1.13529019766487472e-07,-4.54116011023935856e-07,-4.54116011023935856e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.48000000000000000e+02,5.45509623105591135e-15,1.49041281000431052e-04,-1.13529002092725350e-07,-4.54115914852084381e-07,-4.54115914852084381e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.49000000000000000e+02,2.11165015395711945e-15,1.95562814256584259e-04,-1.13529002037731233e-07,-4.54115857515497104e-07,-4.54115857515497104e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.50000000000000000e+02,3.34344607709875876e-15,1.12213815894819904e-04,-1.13529000137572388e-07,-4.54115941636882947e-07,-4.54115941636882947e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.51000000000000000e+02,5.80703792338203777e-15,9.64452887891396177e-05,-1.13528973247285186e-07,-4.54115769397329071e-07,-4.54115769397329071e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.52000000000000000e+02,4.48725657715887415e-15,1.35586451864483940e-04,-1.13529028600199717e-07,-4.54116068159755890e-07,-4.54116068159755890e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.53000000000000000e+02,4.92718369256662902e-15,5.17428108921179795e-05,-1.13529007038925474e-07,-4.54115993049647370e-07,-4.54115993049647370e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.54000000000000000e+02,4.39927115407730646e-15,9.42080379050813259e-05,-1.13528982085699999e-07,-4.54115774951532847e-07,-4.54115774951532847e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.55000000000000000e+02,2.28762100012020791e-15,4.10849485865749593e-05,-1.13528997793575056e-07,-4.54115954341136359e-07,-4.54115954341136359e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.56000000000000000e+02,1.93567930779402153e-15,8.17906645671290304e-05,-1.13529007345381201e-07,-4.54116081128152608e-07,-4.54116081128152608e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.57000000000000000e+02,2.63956269244639547e-15,6.93359736603180063e-05,-1.13529006174454647e-07,-4.54116032945934577e-07,-4.54116032945934577e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.58000000000000000e+02,6.68689215419751673e-15,6.84881312425342952e-05,-1.13528981932472414e-07,-4.54115859916430416e-07,-4.54115859916430416e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.59000000000000000e+02,4.04732946175114848e-15,6.83712080526404232e-05,-1.13528980761956221e-07,-4.54115843759606337e-07,-4.54115843759606337e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.60000000000000000e+02,2.90351896169103703e-15,8.48462884418940612e-05,-1.13529027235466360e-07,-4.54116067339545776e-07,-4.54116067339545776e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.61000000000000000e+02,5.45509623105591292e-15,1.46462696992525363e-04,-1.13529003338884668e-07,-4.54115983064837281e-07,-4.54115983064837281e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.62000000000000000e+02,8.27062976966531244e-15,1.05481065301241630e-04,-1.13529013758634979e-07,-4.54115981258408972e-07,-4.54115981258408972e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.63000000000000000e+02,7.39077553884985951e-15,6.11243175869709016e-05,-1.13529001914658881e-07,-4.54115942219531977e-07,-4.54115942219531977e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.64000000000000000e+02,7.39077553884996207e-15,5.57481717334505622e-05,-1.13529036436453494e-07,-4.54116219053818344e-07,-4.54116219053818344e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.65000000000000000e+02,2.99150438477258895e-15,8.74684412521286773e-05,-1.13529015629866271e-07,-4.54115945782501478e-07,-4.54115945782501478e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.66000000000000000e+02,3.78337319250649903e-15,8.55398536147015292e-05,-1.13528978229160671e-07,-4.54115766360184601e-07,-4.54115766360184601e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.67000000000000000e+02,4.39927115407733249e-15,1.00794318823932218e-04,-1.13529019375702086e-07,-4.54116031716437667e-07,-4.54116031716437667e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.68000000000000000e+02,7.03883384652373782e-15,4.26147565106141512e-05,-1.13529028459136730e-07,-4.54116184259100358e-07,-4.54116184259100358e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.69000000000000000e+02,4.92718369256660535e-15,4.25573087711519701e-05,-1.13528991517705483e-07,-4.54115884285994048e-07,-4.54115884285994048e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.70000000000000000e+02,2.28762100012021422e-15,5.46529811765763114e-05,-1.13528985016029168e-07,-4.54115877462219386e-07,-4.54115877462219386e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.71000000000000000e+02,5.80703792338205197e-15,5.55534452189417188e-05,-1.13528995339181167e-07,-4.54115865141485182e-07,-4.54115865141485182e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.72000000000000000e+02,4.04732946175115794e-15,7.11567820656204558e-05,-1.13529019282375625e-07,-4.54115908736492526e-07,-4.54115908736492526e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.73000000000000000e+02,4.92718369256663138e-15,5.93247386560208939e-05,-1.13528984734923999e-07,-4.54115819514353577e-07,-4.54115819514353577e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.74000000000000000e+02,5.45509623105585770e-15,7.65969444943796892e-05,-1.13529007944079692e-07,-4.54115912501855096e-07,-4.54115912501855096e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.75000000000000000e+02,3.69538776942494238e-15,1.29078463995427041e-04,-1.13529029164860573e-07,-4.54116146524133229e-07,-4.54116146524133229e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.76000000000000000e+02,4.31128573099577663e-15,6.58850047586711016e-05,-1.13529013052196094e-07,-4.54115988984168003e-07,-4.54115988984168003e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.77000000000000000e+02,4.75121284640349205e-15,1.30680467937073383e-04,-1.13529031808462869e-07,-4.54116017393841571e-07,-4.54116017393841571e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.78000000000000000e+02,4.57524200024044185e-15,7.88132339789557231e-05,-1.13528985354783332e-07,-4.54115894301863988e-07,-4.54115894301863988e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.79000000000000000e+02,6.68689215419755697e-15,1.46421001885263307e-04,-1.13529002931232407e-07,-4.54116002661549509e-07,-4.54116002661549509e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.80000000000000000e+02,8.09465892350221649e-15,3.17280582306030703e-05,-1.13529004352288743e-07,-4.54115969938211843e-07,-4.54115969938211843e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.81000000000000000e+02,2.11165015395711511e-15,4.23147719092559037e-05,-1.13529025531160274e-07,-4.54116076929378737e-07,-4.54116076929378737e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.82000000000000000e+02,5.63106707721900809e-15,4.45954051614928592e-05,-1.13528960596797667e-07,-4.54115700899595800e-07,-4.54115700899595800e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.83000000000000000e+02,2.11165015395712064e-15,7.86233653396045256e-05,-1.13529010700021281e-07,-4.54115912999867800e-07,-4.54115912999867800e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.84000000000000000e+02,4.48725657715887573e-15,3.83604300410211974e-05,-1.13529010603732428e-07,-4.54115988736391013e-07,-4.54115988736391013e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.85000000000000000e+02,4.04732946175112402e-15,1.12023855751321945e-04,-1.13528986160274554e-07,-4.54115875439497032e-07,-4.54115875439497032e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.86000000000000000e+02,3.87135861558803044e-15,6.16576731815579788e-05,-1.13529006731755686e-07,-4.54115969353516011e-07,-4.54115969353516011e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.87000000000000000e+02,2.63956269244639942e-15,6.55426947410578723e-05,-1.13529023248187934e-07,-4.54116181318447869e-07,-4.54116181318447869e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.88000000000000000e+02,4.39927115407730567e-15,1.16016288501709917e-04,-1.13528995699300679e-07,-4.54115894468691044e-07,-4.54115894468691044e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.89000000000000000e+02,5.80703792338203540e-15,8.88194933141026120e-05,-1.13528985854126169e-07,-4.54115901207005429e-07,-4.54115901207005429e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.90000000000000000e+02,1.93567930779402350e-15,4.24203298906305703e-05,-1.13529014104137097e-07,-4.54115900552388986e-07,-4.54115900552388986e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.91000000000000000e+02,3.69538776942496683e-15,2.74253892763085509e-05,-1.13529000144011639e-07,-4.54116019393665237e-07,-4.54116019393665237e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.92000000000000000e+02,3.34344607709875600e-15,2.67933402875833820e-05,-1.13528987514887085e-07,-4.54115895838838252e-07,-4.54115895838838252e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.93000000000000000e+02,3.69538776942493922e-15,4.93897508715091121e-05,-1.13529021343224203e-07,-4.54116026806627864e-07,-4.54116026806627864e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.94000000000000000e+02,3.87135861558803360e-15,1.07476689384601825e-04,-1.13528984730119576e-07,-4.54115877893988608e-07,-4.54115877893988608e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.95000000000000000e+02,8.27062976966530140e-15,3.53367400192651404e-05,-1.13529010819413724e-07,-4.54116071452043254e-07,-4.54116071452043254e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.96000000000000000e+02,2.90351896169102993e-15,1.02403867678146416e-04,-1.13528973121146244e-07,-4.54115735794488032e-07,-4.54115735794488032e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.97000000000000000e+02,1.31978134622319714e-15,5.14376884621837625e-05,-1.13529026611722601e-07,-4.54116203972344414e-07,-4.54116203972344414e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.98000000000000000e+02,3.51941692326186812e-15,1.46960878411790913e-04,-1.13529031828089019e-07,-4.54116236328925390e-07,-4.54116236328925390e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.99000000000000000e+02,2.11165015395711669e-15,6.97207610617524677e-05,-1.13528992088396115e-07,-4.54115829242798715e-07,-4.54115829242798715e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+02,3.34344607709875955e-15,3.99774955398702464e-05,-1.13529025003093359e-07,-4.54115976591881537e-07,-4.54115976591881537e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
